Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Approved Units,Average Grade,Approval Ratio
1.0,17.0,3.5,9500.0,1.0,1.0,150.0,1.0,38.0,37.0,9.0,9.0,130.8,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,7.0,7.0,7.0,14.842857142857142,0.0,0.0,8.0,9.0,8.0,15.055555555555555,0.0,16.2,0.3,-0.92,2,15.0,14.94920634920635,1.0
1.0,39.0,1.0,8378.5,1.0,1.0,120.0,1.0,37.0,37.0,9.0,6.0,117.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,11.666666666666666,0.0,10.8,1.4,1.74,2,12.0,11.833333333333332,1.0
1.0,1.0,3.5,9853.0,1.0,1.0,114.0,1.0,19.0,19.0,9.0,9.0,110.2,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,7.0,5.0,12.2,0.0,10.8,1.4,1.74,0,10.0,12.2,0.8333333333333334
1.0,39.0,1.0,9991.0,1.0,1.0,140.0,1.0,3.0,3.0,2.0,2.0,155.7,1.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,2.0,1.0,0.0,7.3999999999999995,0.0,0.0,5.0,0.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9003.0,1.0,1.0,160.0,1.0,3.0,3.0,4.0,2.0,160.15000000000003,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,10.0,16.0,6.0,12.166666666666666,0.0,0.0,10.0,14.0,10.0,13.3,0.0,12.4,0.5,1.79,0,16.0,12.733333333333334,0.8
1.0,17.0,1.0,9254.0,1.0,1.0,120.0,1.0,19.0,19.0,4.0,4.0,125.5,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,6.0,5.0,12.0,0.0,0.0,5.0,8.0,3.0,11.333333333333334,0.0,12.7,3.7,-1.7,1,8.0,11.666666666666668,0.8
1.0,39.0,1.0,8378.5,1.0,1.0,130.0,1.0,37.0,37.0,9.0,6.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,6.0,7.0,6.0,11.0,0.0,0.0,6.0,11.0,5.0,11.0,0.0,9.4,-0.8,-3.12,2,11.0,11.0,0.9166666666666666
1.0,42.0,1.0,9500.0,1.0,1.0,160.0,1.0,37.0,38.0,9.0,7.0,160.15000000000003,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,8.0,8.0,7.0,13.08,0.0,0.0,8.0,8.0,7.0,13.08,0.0,10.8,1.4,1.74,2,14.0,13.08,0.875
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,1.0,19.0,4.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,5.0,7.0,4.0,10.5,0.0,0.0,5.0,7.0,5.0,11.6,0.0,9.4,-0.8,-3.12,2,9.0,11.05,0.9
1.0,17.0,1.0,9070.0,1.0,1.0,124.0,1.0,19.0,38.0,4.0,0.0,117.6,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,6.0,10.666666666666666,0.0,0.0,6.0,6.0,5.0,11.2,0.0,7.6,2.6,0.32,2,11.0,10.933333333333334,0.9166666666666666
1.0,1.0,3.5,9147.0,1.0,1.0,143.0,1.0,38.0,37.0,9.0,9.0,128.7,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,5.0,6.0,4.0,14.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,11.1,0.6,2.02,1,9.0,13.9,0.9
1.0,43.0,2.0,9119.0,1.0,1.0,115.0,1.0,38.0,19.0,9.0,6.0,112.2,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,9.0,2.0,10.0,0.0,0.0,5.0,9.0,0.0,6.874999999999999,0.0,15.5,2.8,-4.06,1,2.0,8.4375,0.2
1.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,10.0,100.8,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,16.0,0.0,7.3999999999999995,0.0,0.0,7.0,7.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,0.0,7.137499999999999,0.0
1.0,17.0,2.0,9773.0,1.0,1.0,133.1,1.0,19.0,1.0,9.0,9.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,8.9,1.4,3.51,2,12.0,13.75,1.0
1.0,15.0,1.0,9130.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,7.0,2.0,12.0,0.0,0.0,6.0,6.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,0,2.0,9.4375,0.16666666666666666
1.0,39.0,1.0,9853.0,1.0,1.0,133.1,1.0,37.0,34.0,0.0,0.0,115.5,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,12.0,3.0,12.666666666666666,0.0,0.0,6.0,14.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,3.0,9.770833333333332,0.25
1.0,39.0,1.0,8378.5,1.0,1.0,133.1,1.0,37.0,19.0,9.0,9.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,8.0,11.0,8.0,11.875,0.0,0.0,6.0,7.0,6.0,12.333333333333334,0.0,12.7,3.7,-1.7,2,14.0,12.104166666666668,1.0
1.0,15.0,1.0,9119.0,1.0,1.0,130.0,1.0,38.0,3.0,9.0,2.0,137.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,9.0,5.0,14.0,0.0,0.0,5.0,11.0,3.0,13.25,0.0,13.9,-0.3,0.79,1,8.0,13.625,0.8
1.0,1.0,3.5,9773.0,1.0,1.0,135.0,1.0,37.0,1.0,5.0,5.0,124.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,8.9,1.4,3.51,2,12.0,13.5,1.0
1.0,1.0,3.5,9500.0,1.0,1.0,132.0,1.0,37.0,37.0,7.0,7.0,120.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.75,0.0,0.0,8.0,9.0,8.0,14.47777777777778,0.0,12.4,0.5,1.79,2,15.0,14.11388888888889,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,135.0,1.0,1.0,2.0,9.0,1.0,134.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,14.2,0.0,0.0,5.0,7.0,5.0,13.8,0.0,12.7,3.7,-1.7,1,10.0,14.0,1.0
1.0,1.0,3.5,9500.0,1.0,1.0,115.0,1.0,3.0,3.0,2.0,2.0,111.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,4.0,11.96,0.0,0.0,7.0,7.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,4.0,9.4175,0.2857142857142857
1.0,53.0,1.0,9085.0,1.0,1.0,130.0,1.0,38.0,38.0,9.0,9.0,128.8,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,10.0,12.0,8.0,12.875,0.0,0.0,9.0,14.0,5.0,13.4,0.0,8.9,1.4,3.51,0,13.0,13.1375,0.6842105263157895
1.0,1.0,3.5,8378.5,1.0,1.0,133.1,1.0,1.0,1.0,9.0,10.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,2,0.0,7.137499999999999,0.0
1.0,39.0,1.0,8378.5,1.0,1.0,130.0,1.0,37.0,37.0,6.0,5.0,113.5,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,0,0.0,7.137499999999999,0.0
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,6.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,10.0,16.0,10.5,14.63157894736842,0.0,0.0,10.0,14.0,12.0,14.23076923076923,0.0,15.5,2.8,-4.06,2,22.5,14.431174089068826,1.125
1.0,18.0,1.0,9853.0,1.0,1.0,123.0,1.0,19.0,19.0,9.0,7.0,117.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,11.1,0.6,2.02,0,0.0,7.137499999999999,0.0
1.0,51.0,1.0,9070.0,1.0,1.0,130.0,1.0,3.0,1.0,2.0,8.0,122.2,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,10.0,12.0,10.0,13.0,0.0,0.0,10.0,11.0,11.0,12.272727272727272,0.0,11.1,0.6,2.02,2,21.0,12.636363636363637,1.05
1.0,1.0,2.0,9238.0,1.0,1.0,122.0,1.0,37.0,38.0,4.0,7.0,118.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,7.3999999999999995,0.0,0.0,6.0,0.0,0.0,6.874999999999999,0.0,16.2,0.3,-0.92,0,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9085.0,1.0,1.0,113.0,1.0,1.0,1.0,4.0,4.0,106.7,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,15.0,4.0,14.2,0.0,0.0,6.0,16.0,4.0,13.25,0.0,15.5,2.8,-4.06,0,8.0,13.725,0.6666666666666666
1.0,1.0,3.5,9500.0,1.0,1.0,111.0,1.0,3.0,4.0,4.0,3.0,108.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,9.0,6.0,13.266666666666666,0.0,0.0,7.0,10.0,5.0,12.3,0.0,12.4,0.5,1.79,0,11.0,12.783333333333333,0.7857142857142857
1.0,17.0,2.0,9853.0,1.0,1.0,133.1,1.0,19.0,1.0,9.0,3.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,12.0,6.0,11.666666666666666,0.0,0.0,7.0,10.0,3.0,13.0,0.0,16.2,0.3,-0.92,1,9.0,12.333333333333332,0.6428571428571429
1.0,1.0,1.0,9238.0,1.0,1.0,142.0,1.0,37.0,37.0,6.0,7.0,136.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,13.857142857142858,0.0,0.0,6.0,6.0,6.0,15.0,0.0,13.9,-0.3,0.79,2,12.0,14.428571428571429,1.0
1.0,17.0,2.0,9147.0,1.0,1.0,123.0,1.0,1.0,38.0,4.0,7.0,115.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,3.0,13.0,0.0,0.0,5.0,11.0,3.0,11.0,0.0,8.9,1.4,3.51,1,6.0,12.0,0.6
1.0,1.0,1.0,9085.0,1.0,1.0,131.0,1.0,19.0,19.0,9.0,9.0,139.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,13.4,0.0,0.0,5.0,5.0,5.0,12.8,0.0,10.8,1.4,1.74,2,10.0,13.100000000000001,1.0
1.0,1.0,3.0,9773.0,1.0,1.0,158.0,1.0,1.0,38.0,4.0,7.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,12.571428571428571,0.0,10.8,1.4,1.74,2,12.0,12.619047619047619,1.0
1.0,17.0,2.0,9500.0,1.0,1.0,122.0,1.0,37.0,37.0,9.0,9.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,12.516666666666666,0.0,0.0,7.0,7.0,6.0,12.516666666666666,0.0,7.6,2.6,0.32,0,12.0,12.516666666666666,0.8571428571428571
1.0,43.0,1.0,9500.0,1.0,1.0,130.0,1.0,38.0,38.0,9.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,11.0,6.0,11.616666666666667,0.0,0.0,7.0,7.0,7.0,13.0,0.0,13.9,-0.3,0.79,1,13.0,12.308333333333334,0.9285714285714286
1.0,17.0,1.0,9238.0,1.0,1.0,154.0,1.0,19.0,37.0,9.0,7.0,140.4,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,13.0,2.0,10.0,0.0,0.0,6.0,12.0,4.0,10.75,0.0,7.6,2.6,0.32,1,6.0,10.375,0.5
1.0,17.0,1.0,9147.0,1.0,1.0,120.0,1.0,19.0,19.0,3.0,3.0,113.4,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,11.0,3.0,10.333333333333334,0.0,0.0,5.0,10.0,3.0,10.666666666666666,0.0,12.4,0.5,1.79,1,6.0,10.5,0.6
1.0,1.0,2.0,9085.0,1.0,1.0,140.0,1.0,37.0,38.0,9.0,7.0,137.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,12.0,5.0,13.142857142857142,0.0,0.0,5.0,6.0,5.0,11.4,0.0,9.4,-0.8,-3.12,2,10.0,12.271428571428572,1.0
1.0,1.0,1.0,9147.0,1.0,1.0,127.0,1.0,2.0,19.0,4.0,5.0,121.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,12.6,0.0,0.0,5.0,5.0,5.0,14.0,0.0,11.1,0.6,2.02,2,10.0,13.3,1.0
1.0,17.0,1.0,9254.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,5.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,3.0,11.0,0.0,0.0,6.0,12.0,2.0,11.0,0.0,9.4,-0.8,-3.12,0,5.0,11.0,0.4166666666666667
1.0,1.0,2.0,9147.0,1.0,1.0,120.0,1.0,19.0,19.0,9.0,7.0,118.6,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,10.8,0.0,0.0,5.0,9.0,4.0,11.25,0.0,16.2,0.3,-0.92,2,9.0,11.025,0.9
1.0,1.0,1.0,8378.5,1.0,1.0,137.0,1.0,3.0,19.0,2.0,9.0,122.3,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,10.8,1.4,1.74,0,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9670.0,1.0,1.0,131.0,1.0,38.0,38.0,9.0,9.0,127.9,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,5.0,12.8,0.0,0.0,5.0,5.0,5.0,14.2,0.0,9.4,-0.8,-3.12,2,10.0,13.5,1.0
1.0,1.0,1.0,9085.0,1.0,1.0,130.0,1.0,19.0,38.0,4.0,7.0,121.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,15.0,6.0,14.166666666666666,0.0,0.0,6.0,13.0,6.0,12.2,0.0,15.5,2.8,-4.06,2,12.0,13.183333333333334,1.0
1.0,17.0,3.5,9556.0,1.0,1.0,122.0,1.0,1.0,1.0,4.0,5.0,117.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,12.0,5.0,12.1,0.0,0.0,7.0,0.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,5.0,9.487499999999999,0.35714285714285715
1.0,44.0,1.0,9085.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,9.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,0.0,6.0,16.0,5.0,13.77777777777778,0.0,12.4,0.5,1.79,2,11.0,13.972222222222223,0.9166666666666666
1.0,1.0,1.0,9853.0,1.0,1.0,146.0,1.0,19.0,38.0,9.0,3.0,145.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,12.8,0.0,0.0,6.0,7.0,5.0,13.4,0.0,9.4,-0.8,-3.12,1,10.0,13.100000000000001,0.8333333333333334
1.0,17.0,3.0,9238.0,1.0,1.0,131.0,1.0,1.0,39.0,5.0,3.0,122.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,12.4,0.5,1.79,2,12.0,13.333333333333332,1.0
1.0,17.0,3.5,9500.0,1.0,1.0,132.0,1.0,1.0,37.0,8.0,9.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,7.0,13.467142857142855,0.0,0.0,8.0,9.0,8.0,15.011111111111113,0.0,12.4,0.5,1.79,2,15.0,14.239126984126983,1.0
1.0,1.0,3.0,9500.0,1.0,1.0,138.0,1.0,19.0,19.0,5.0,8.0,124.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,9.0,7.0,13.2375,0.0,0.0,8.0,9.0,7.0,13.742857142857144,0.0,13.9,-0.3,0.79,0,14.0,13.490178571428572,0.9333333333333333
1.0,17.0,2.0,9070.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,123.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,6.0,6.0,13.0,0.0,7.6,2.6,0.32,2,12.0,12.666666666666668,1.0
1.0,1.0,3.5,9147.0,1.0,1.0,126.0,1.0,1.0,19.0,4.0,8.0,120.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,12.4,0.0,0.0,5.0,5.0,5.0,14.6,0.0,8.9,1.4,3.51,2,10.0,13.5,1.0
1.0,17.0,3.5,9500.0,1.0,1.0,148.0,1.0,1.0,19.0,3.0,3.0,131.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,5.0,14.0,0.0,0.0,7.0,7.0,0.0,6.874999999999999,0.0,13.9,-0.3,0.79,0,5.0,10.4375,0.35714285714285715
1.0,43.0,1.0,9238.0,1.0,1.0,130.0,1.0,38.0,37.0,9.0,7.0,133.2,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,9.0,15.0,9.0,11.666666666666666,0.0,0.0,7.0,8.0,7.0,11.714285714285714,0.0,7.6,2.6,0.32,2,16.0,11.69047619047619,1.0
1.0,1.0,1.0,9670.0,1.0,1.0,117.0,1.0,1.0,38.0,3.0,9.0,109.3,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,12.0,0.0,0.0,6.0,9.0,4.0,12.5,0.0,12.4,0.5,1.79,0,9.0,12.25,0.75
1.0,17.0,1.0,9670.0,1.0,1.0,120.0,1.0,19.0,19.0,5.0,5.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,7.0,4.0,12.2,0.0,0.0,5.0,5.0,4.0,11.5,0.0,7.6,2.6,0.32,2,8.0,11.85,0.8
1.0,1.0,1.0,9773.0,1.0,1.0,153.0,1.0,1.0,1.0,16.5,16.5,157.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,0.0,6.0,6.0,6.0,14.833333333333334,0.0,8.9,1.4,3.51,2,12.0,14.833333333333334,1.0
1.0,1.0,2.0,9500.0,1.0,1.0,117.0,1.0,19.0,1.0,4.0,7.0,112.1,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,9.0,5.0,13.188,0.0,0.0,8.0,9.0,7.0,12.892857142857142,0.0,11.1,0.6,2.02,1,12.0,13.04042857142857,0.8
1.0,18.0,1.0,9500.0,1.0,1.0,162.5,1.0,19.0,1.0,4.0,8.0,160.15000000000003,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,17.0,0.0,0.0,8.0,8.0,8.0,17.208333333333336,0.0,13.9,-0.3,0.79,2,15.0,17.104166666666668,1.0
1.0,1.0,3.5,9500.0,1.0,1.0,129.0,1.0,37.0,37.0,9.0,9.0,128.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,12.666666666666666,0.0,0.0,7.0,7.0,6.0,12.666666666666666,0.0,7.6,2.6,0.32,2,12.0,12.666666666666666,0.8571428571428571
1.0,1.0,3.5,9773.0,1.0,1.0,116.0,1.0,19.0,1.0,4.0,4.0,110.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,10.0,5.0,12.0,0.0,12.4,0.5,1.79,2,11.0,12.333333333333332,0.9166666666666666
1.0,51.0,1.0,9147.0,1.0,1.0,102.5,1.0,3.0,1.0,3.0,3.0,99.7,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,5.0,8.0,0.0,7.3999999999999995,0.0,0.0,5.0,7.0,0.0,6.874999999999999,0.0,8.9,1.4,3.51,1,0.0,7.137499999999999,0.0
1.0,1.0,3.0,9238.0,1.0,1.0,135.0,1.0,1.0,12.0,9.0,10.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,11.333333333333334,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.4,0.5,1.79,2,12.0,11.416666666666668,1.0
1.0,1.0,3.0,9500.0,1.0,1.0,141.0,1.0,19.0,19.0,9.0,7.0,131.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,10.0,7.0,13.605,0.0,0.0,8.0,11.0,8.0,12.33125,0.0,15.5,2.8,-4.06,2,15.0,12.968125,1.0
1.0,17.0,3.5,9853.0,1.0,1.0,132.0,1.0,37.0,38.0,5.0,6.0,119.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,9.0,5.0,10.8,0.0,9.4,-0.8,-3.12,2,10.0,11.4,0.8333333333333334
1.0,1.0,3.5,9254.0,1.0,1.0,132.0,1.0,12.0,19.0,9.0,9.0,124.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,10.0,0.0,7.3999999999999995,0.0,0.0,5.0,10.0,0.0,6.874999999999999,0.0,7.6,2.6,0.32,0,0.0,7.137499999999999,0.0
1.0,17.0,1.0,9254.0,1.0,1.0,113.0,1.0,1.0,37.0,9.0,10.0,117.2,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,5.0,11.2,0.0,0.0,6.0,12.0,3.0,11.666666666666666,0.0,7.6,2.6,0.32,0,8.0,11.433333333333334,0.6666666666666666
1.0,1.0,1.0,9147.0,1.0,1.0,134.0,1.0,3.0,19.0,2.0,10.0,128.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,10.0,5.0,13.375,0.0,0.0,5.0,9.0,5.0,14.166666666666666,0.0,13.9,-0.3,0.79,2,10.0,13.770833333333332,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,136.0,1.0,1.0,19.0,9.0,9.0,131.5,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,8.0,6.0,13.863333333333337,0.0,0.0,8.0,9.0,7.0,14.178571428571429,0.0,11.1,0.6,2.02,2,13.0,14.020952380952384,0.8666666666666667
1.0,1.0,1.0,8378.5,1.0,1.0,136.0,1.0,3.0,37.0,2.0,8.0,121.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,7.3999999999999995,0.0,0.0,2.0,0.0,0.0,6.874999999999999,0.0,9.4,-0.8,-3.12,1,0.0,7.137499999999999,0.0
1.0,1.0,1.0,9085.0,1.0,1.0,129.0,1.0,1.0,38.0,4.0,7.0,123.4,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,6.0,5.0,12.4,0.0,0.0,5.0,6.0,5.0,13.4,0.0,7.6,2.6,0.32,2,10.0,12.9,1.0
1.0,17.0,1.0,9853.0,1.0,1.0,138.0,1.0,38.0,38.0,7.0,6.0,124.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,11.0,3.0,12.333333333333334,0.0,0.0,6.0,10.0,5.0,10.833333333333334,0.0,9.4,-0.8,-3.12,1,8.0,11.583333333333334,0.6666666666666666
1.0,1.0,1.0,9853.0,1.0,1.0,137.0,1.0,37.0,37.0,9.0,9.0,132.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,6.0,13.333333333333334,0.0,0.0,6.0,8.0,5.0,11.8,0.0,7.6,2.6,0.32,2,11.0,12.566666666666666,0.9166666666666666
1.0,43.0,1.0,9853.0,1.0,1.0,115.0,1.0,3.0,37.0,2.0,5.0,108.7,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,10.0,3.0,12.666666666666666,0.0,0.0,6.0,12.0,3.0,10.0,0.0,9.4,-0.8,-3.12,0,6.0,11.333333333333332,0.5
1.0,1.0,1.0,9853.0,1.0,1.0,129.0,1.0,38.0,37.0,6.0,6.0,138.1,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,10.0,4.0,11.5,0.0,7.6,2.6,0.32,0,10.0,11.75,0.8333333333333334
1.0,1.0,1.0,9147.0,1.0,1.0,131.0,1.0,38.0,38.0,9.0,9.0,126.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,10.6,0.0,0.0,5.0,5.0,5.0,11.8,0.0,12.4,0.5,1.79,2,10.0,11.2,1.0
1.0,17.0,2.0,9238.0,1.0,1.0,133.0,1.0,1.0,37.0,7.0,9.0,127.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.25,0.0,0.0,6.0,7.0,6.0,11.857142857142858,0.0,12.7,3.7,-1.7,2,12.0,12.053571428571429,1.0
1.0,1.0,3.0,9238.0,1.0,1.0,125.0,1.0,19.0,1.0,9.0,10.0,123.6,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,4.0,11.0,0.0,0.0,6.0,9.0,6.0,11.833333333333334,0.0,9.4,-0.8,-3.12,2,10.0,11.416666666666668,0.8333333333333334
